# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2419837	2420544	+	WP_163502283.1	WP_163502283.1		glutathione S-transferase N-terminal domain-containing protein			G3568_RS11525	708	235	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2420764	2421507	+							G3568_RS11530	744		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2420764	2421507	+	WP_163502284.1	WP_163502284.1		GntR family transcriptional regulator			G3568_RS11530	744	247	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2421548	2422507	+							G3568_RS11535	960		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2421548	2422507	+	WP_163502285.1	WP_163502285.1		C4-dicarboxylate TRAP transporter substrate-binding protein			G3568_RS11535	960	319	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2422523	2423014	+							G3568_RS11540	492		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2422523	2423014	+	WP_163502286.1	WP_163502286.1		TRAP transporter small permease			G3568_RS11540	492	163	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2423062	2424299	+							G3568_RS11545	1238		pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2423062	2424299	+				TRAP transporter large permease			G3568_RS11545	1238		pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2424333	2425754	+					uxaC		G3568_RS11550	1422		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2424333	2425754	+	WP_163502287.1	WP_163502287.1		glucuronate isomerase	uxaC		G3568_RS11550	1422	473	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2425789	2427000	+							G3568_RS11555	1212		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2425789	2427000	+	WP_163502288.1	WP_163502288.1		D-galactonate dehydratase family protein			G3568_RS11555	1212	403	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2427011	2428033	+							G3568_RS11560	1023		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2427011	2428033	+	WP_163502289.1	WP_163502289.1		Zn-dependent oxidoreductase			G3568_RS11560	1023	340	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2428121	2429089	+							G3568_RS11565	969		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2428121	2429089	+	WP_163502290.1	WP_163502290.1		TRAP transporter substrate-binding protein			G3568_RS11565	969	322	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2429141	2429713	+							G3568_RS11570	573		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2429141	2429713	+	WP_163502291.1	WP_163502291.1		TRAP transporter small permease			G3568_RS11570	573	190	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2429713	2430993	+							G3568_RS11575	1281		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2429713	2430993	+	WP_163502292.1	WP_163502292.1		TRAP transporter large permease			G3568_RS11575	1281	426	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2431012	2432484	+							G3568_RS11580	1473		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2431012	2432484	+	WP_163502293.1	WP_163502293.1		mannitol dehydrogenase family protein			G3568_RS11580	1473	490	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2432500	2433678	+					uxuA		G3568_RS11585	1179		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2432500	2433678	+	WP_163502294.1	WP_163502294.1		mannonate dehydratase	uxuA		G3568_RS11585	1179	392	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2433783	2435282	-							G3568_RS11590	1500		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2433783	2435282	-	WP_163502295.1	WP_163502295.1		sodium:solute symporter family protein			G3568_RS11590	1500	499	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2435501	2435893	-							G3568_RS11595	393		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2435501	2435893	-	WP_163502296.1	WP_163502296.1		RidA family protein			G3568_RS11595	393	130	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2435890	2437371	-							G3568_RS11600	1482		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2435890	2437371	-	WP_163502297.1	WP_163502297.1		D-aminoacylase			G3568_RS11600	1482	493	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2437373	2438236	-							G3568_RS11605	864		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2437373	2438236	-	WP_163502298.1	WP_163502298.1		MurR/RpiR family transcriptional regulator			G3568_RS11605	864	287	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2438349	2439581	+							G3568_RS11610	1233		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2438349	2439581	+	WP_163502299.1	WP_163502299.1		amino acid deaminase			G3568_RS11610	1233	410	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2439586	2440257	-							G3568_RS11615	672		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2439586	2440257	-	WP_163502300.1	WP_163502300.1		HAD-IA family hydrolase			G3568_RS11615	672	223	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2440254	2441237	-							G3568_RS11620	984		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2440254	2441237	-	WP_163504260.1	WP_163504260.1		sugar kinase			G3568_RS11620	984	327	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2441370	2442320	-							G3568_RS11625	951		partial;pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2441370	2442320	-				substrate-binding domain-containing protein			G3568_RS11625	951		partial;pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2442486	2443010	+							G3568_RS11630	525		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2442486	2443010	+	WP_163502301.1	WP_163502301.1		gamma carbonic anhydrase family protein			G3568_RS11630	525	174	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2443114	2443482	+							G3568_RS11635	369		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2443114	2443482	+	WP_089657547.1	WP_089657547.1		phasin family protein			G3568_RS11635	369	122	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2443676	2445076	+							G3568_RS11640	1401		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2443676	2445076	+	WP_163502302.1	WP_163502302.1		purine permease			G3568_RS11640	1401	466	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2445081	2445884	-					fetB		G3568_RS11645	804		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2445081	2445884	-	WP_163502303.1	WP_163502303.1		iron export ABC transporter permease subunit FetB	fetB		G3568_RS11645	804	267	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2445875	2446498	-							G3568_RS11650	624		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2445875	2446498	-	WP_163502304.1	WP_163502304.1		ATP-binding cassette domain-containing protein			G3568_RS11650	624	207	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2446675	2447475	+					modA		G3568_RS11655	801		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2446675	2447475	+	WP_163502305.1	WP_163502305.1		molybdate ABC transporter substrate-binding protein	modA		G3568_RS11655	801	266	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2447475	2448143	+					modB		G3568_RS11660	669		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2447475	2448143	+	WP_163504261.1	WP_163504261.1		molybdate ABC transporter permease subunit	modB		G3568_RS11660	669	222	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2448136	2449272	+							G3568_RS11665	1137		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2448136	2449272	+	WP_240457590.1	WP_240457590.1		ABC transporter ATP-binding protein			G3568_RS11665	1137	378	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2449269	2450846	-							G3568_RS11670	1578		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2449269	2450846	-	WP_163502307.1	WP_163502307.1		GGDEF domain-containing protein			G3568_RS11670	1578	525	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2450855	2451223	-							G3568_RS11675	369		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2450855	2451223	-	WP_163502308.1	WP_163502308.1		molybdopterin-dependent oxidoreductase			G3568_RS11675	369	122	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2451483	2452013	+							G3568_RS11680	531		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2451483	2452013	+	WP_163502309.1	WP_163502309.1		DUF192 domain-containing protein			G3568_RS11680	531	176	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2452290	2453300	+							G3568_RS11685	1011		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2452290	2453300	+	WP_163502310.1	WP_163502310.1		DctP family TRAP transporter solute-binding subunit			G3568_RS11685	1011	336	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2453367	2453846	+							G3568_RS11690	480		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2453367	2453846	+	WP_163502311.1	WP_163502311.1		TRAP transporter small permease			G3568_RS11690	480	159	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2453836	2455143	+							G3568_RS11695	1308		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2453836	2455143	+	WP_163502312.1	WP_163502312.1		TRAP transporter large permease			G3568_RS11695	1308	435	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2455248	2455646	+							G3568_RS11700	399		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2455248	2455646	+	WP_163502313.1	WP_163502313.1		hypothetical protein			G3568_RS11700	399	132	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2455830	2457215	+							G3568_RS11705	1386		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2455830	2457215	+	WP_163502314.1	WP_163502314.1		lysine 2,3-aminomutase			G3568_RS11705	1386	461	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2457516	2458499	+							G3568_RS11710	984		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2457516	2458499	+	WP_163502315.1	WP_163502315.1		TAXI family TRAP transporter solute-binding subunit			G3568_RS11710	984	327	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2458674	2461268	+							G3568_RS11715	2595		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2458674	2461268	+	WP_163502316.1	WP_163502316.1		TRAP transporter permease			G3568_RS11715	2595	864	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2461287	2461715	+							G3568_RS11720	429		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2461287	2461715	+	WP_163502317.1	WP_163502317.1		universal stress protein			G3568_RS11720	429	142	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2461793	2462629	-					soxZ		G3568_RS11725	837		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2461793	2462629	-	WP_163502318.1	WP_163502318.1		thiosulfate oxidation carrier complex protein SoxZ	soxZ		G3568_RS11725	837	278	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2462664	2463722	-							G3568_RS11730	1059		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2462664	2463722	-	WP_163502319.1	WP_163502319.1		YeeE/YedE family protein			G3568_RS11730	1059	352	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2463793	2465121	-							G3568_RS11735	1329		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2463793	2465121	-	WP_240457591.1	WP_240457591.1		NAD(P)/FAD-dependent oxidoreductase			G3568_RS11735	1329	442	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2465129	2465458	-							G3568_RS11740	330		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2465129	2465458	-	WP_163502320.1	WP_163502320.1		c-type cytochrome			G3568_RS11740	330	109	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2465779	2466588	+							G3568_RS11745	810		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2465779	2466588	+	WP_163502321.1	WP_163502321.1		DUF2189 domain-containing protein			G3568_RS11745	810	269	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2466691	2467494	+							G3568_RS11750	804		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2466691	2467494	+	WP_163502322.1	WP_163502322.1		MOSC domain-containing protein			G3568_RS11750	804	267	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2467491	2468006	+							G3568_RS11755	516		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2467491	2468006	+	WP_163502323.1	WP_163502323.1		DUF1311 domain-containing protein			G3568_RS11755	516	171	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2468013	2468405	-							G3568_RS11760	393		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2468013	2468405	-	WP_240457592.1	WP_240457592.1		CBS domain-containing protein			G3568_RS11760	393	130	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2468451	2468801	-							G3568_RS11765	351		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2468451	2468801	-	WP_163502324.1	WP_163502324.1		transcriptional regulator			G3568_RS11765	351	116	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2468798	2469490	-							G3568_RS22730	693		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2468798	2469490	-	WP_240458011.1	WP_240458011.1		DUF1538 domain-containing protein			G3568_RS22730	693	230	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2469596	2470228	-							G3568_RS22735	633		partial;pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2469596	2470228	-				DUF1538 domain-containing protein			G3568_RS22735	633		partial;pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2470501	2471022	+							G3568_RS11775	522		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2470501	2471022	+	WP_163502325.1	WP_163502325.1		molybdopterin-dependent oxidoreductase			G3568_RS11775	522	173	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2471067	2473244	+							G3568_RS11780	2178		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2471067	2473244	+	WP_163502326.1	WP_163502326.1		ATP-binding protein			G3568_RS11780	2178	725	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2473239	2474144	-							G3568_RS11785	906		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2473239	2474144	-	WP_163502327.1	WP_163502327.1		cation transporter			G3568_RS11785	906	301	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2474278	2475288	-					cra		G3568_RS11790	1011		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2474278	2475288	-	WP_163502328.1	WP_163502328.1		catabolite repressor/activator	cra		G3568_RS11790	1011	336	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2475551	2478418	+					ptsP		G3568_RS11795	2868		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2475551	2478418	+	WP_163502329.1	WP_163502329.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		G3568_RS11795	2868	955	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2478418	2479392	+					pfkB		G3568_RS11800	975		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2478418	2479392	+	WP_163502330.1	WP_163502330.1		1-phosphofructokinase	pfkB		G3568_RS11800	975	324	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2479389	2481127	+							G3568_RS11805	1739		pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2479389	2481127	+				PTS fructose-like transporter subunit IIB			G3568_RS11805	1739		pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2481428	2482006	+							G3568_RS11810	579		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2481428	2482006	+	WP_205600812.1	WP_205600812.1		antibiotic biosynthesis monooxygenase			G3568_RS11810	579	192	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2482106	2483095	-							G3568_RS23090	990		partial;pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2482106	2483095	-				methyl-accepting chemotaxis protein			G3568_RS23090	990		partial;pseudo
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2483390	2483779	-							G3568_RS23095	390		partial;pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2483390	2483779	-				Tar ligand binding domain-containing protein			G3568_RS23095	390		partial;pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2484217	2485845	+							G3568_RS11820	1629		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2484217	2485845	+	WP_163502332.1	WP_163502332.1		alpha/beta-hydrolase family protein			G3568_RS11820	1629	542	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2485910	2487085	+							G3568_RS11825	1176		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	2485910	2487085	+	WP_163502333.1	WP_163502333.1		FIST C-terminal domain-containing protein			G3568_RS11825	1176	391	
